0,7.928023077457774E-5
1,1.8872017412983868E-5
2,0.01431615339149477
3,2.0816433048539374E-4
4,1.578791690470849E-6
5,2.3598277215026936E-6
6,1.5580436412213619E-6
7,1.3043339597448302E-6
8,9.854314463964997E-6
9,0.02979950044033635
10,7.08111929514719E-4
11,1.0399818921411665E-6
12,1.294584736906275E-6
13,1.374921744223993E-4
14,1.1355357174876542E-5
15,1.5386305624884997E-6
16,1.1048319594614186E-6
17,1.6460712113022096E-6
18,2.1297128921573395E-5
19,1.5249531673358978E-6
20,1.6427849128817932E-4
21,1.932681086337922E-5
22,4.618853662218421E-6
23,2.4773533833418754E-6
24,1.401968671024971E-6
25,2.7983570132290218E-5
26,3.603347685135034E-5
27,2.9727021050644054E-4
28,1.051543113556592E-6
29,2.579193312607168E-4
30,4.3741402962437725E-6
31,9.911008563405809E-4
32,3.163675330143334E-5
33,5.675480650484206E-6
34,3.072838578765511E-6
35,3.760841554483722E-6
36,1.1551748282251874E-6
37,9.589601434342438E-5
38,8.996020059365518E-5
39,1.4312430064849797E-5
40,1.300350990689168E-6
41,8.761139641384965E-5
42,3.912573774037513E-6
43,0.001558925112548234
44,1.3380229762902667E-5
45,1.0887740501052984E-6
46,1.1697981985488418E-5
47,1.0441478681271455E-6
48,1.1767970255705155E-6
49,4.535139804861754E-6
50,9.939653839399832E-5
51,5.805317106643072E-5
52,0.02446107540104189
53,3.867050277182117E-5
54,0.031180315852424374
55,2.9253140492942986E-5
56,8.363606355954875E-5
57,1.2577302859155176E-6
58,2.535205877523552E-5
59,2.0745985445996653E-6
60,2.4332540291730948E-5
61,5.495129834670105E-5
62,1.0088723606641641E-5
63,2.5270390114607223E-6
64,4.776162145445687E-6
65,1.5891637655417008E-5
66,3.822323379766359E-4
67,1.7964255047017245E-6
68,8.398692570381503E-6
69,1.0225661658190158E-6
70,6.916432781175825E-6
71,2.567741623565023E-6
72,8.383283632650797E-5
73,3.7943043566748455E-6
74,5.1508816122826006E-6
75,2.640831603955318E-5
76,2.546749071597198E-5
77,1.3776548957264967E-5
78,0.001137853345800752
79,1.6857086112736484E-6
80,6.442152262366806E-4
81,3.607646225345851E-5
82,0.0018297427139865004
83,5.2523217860179256E-5
84,6.1645404795580854E-6
85,0.0787047116804057
86,6.999725575963053E-6
87,1.1846821213908366E-6
88,5.98710027307336E-6
89,0.012474609116931238
90,1.6234463802757557E-6
91,0.0212003125115428
92,1.5951354324514857E-6
93,1.1944424460509632E-6
94,3.211462415705842E-6
95,4.661510694726183E-6
96,2.9325121487153794E-5
