0,1464,2696,0.011514746522227545
1,1005,797,0.1534042050901328
2,1290,614,0.03873107848508281
3,1324,1988,0.12560426360304858
4,1800,651,0.09990585956401216
5,109,3755,0.01147062313255694
6,786,1950,0.04357303924676225
7,496,452,0.06563552487902811
8,1433,3103,0.014936555263787754
9,1004,146,0.2076319383585101
10,1603,1639,0.016187067205956193
11,172,1885,0.014275268418800035
12,286,808,0.014951201901712617
13,1772,510,0.031739054320696326
14,1594,2756,0.06129136349485322
15,1876,570,0.12087291540448812
16,924,2323,0.01764444104550536
17,473,2223,0.019774994450473992
18,1703,2787,0.1637282808836125
19,666,607,0.016612490863896556
20,1816,3330,0.055794111438443546
21,1448,3484,0.010786686596163204
22,1530,3584,0.01703168287748756
23,64,2302,0.01887351824837868
24,1997,2480,0.16272322352462987
25,445,773,0.03689185184751732
26,1893,1173,0.18424553694283027
27,501,3139,0.01274081413360281
28,1121,1046,0.8163783402188498
29,401,41,0.011206577888871704
30,121,1228,0.010032732379098247
31,1733,798,0.09202864046873051
32,945,1282,0.06425853283044469
33,328,278,0.011371251129619802
34,1009,3586,0.011664780059987048
35,1891,2786,0.056323407900856486
36,82,537,0.012424743281776816
37,1540,3497,0.014881916465365953
38,554,2050,0.03285010364716443
39,703,2925,0.011130593821379866
40,111,3833,0.4060998090643881
41,568,3399,0.42975911839857295
42,1977,2266,0.015974701617648353
43,593,3963,0.05964618847958768
44,1115,259,0.020596517570555556
45,1167,1986,0.011471501877790368
46,1304,463,0.023067341615510255
47,1684,3255,0.016098316109766496
48,220,648,0.011732657021362256
49,1223,1193,0.059436192585620426
50,1969,3870,0.059420446056796354
51,631,1340,0.02690514897979809
52,760,2508,0.01772254865685575
53,1242,1670,0.011000786782395341
54,953,2177,0.015968243504486265
55,306,3190,0.024095298427886096
56,1129,3697,0.02223127808017288
57,665,529,0.01839451547789805
58,1309,3107,0.010959741202913655
59,519,1623,0.03403957569787419
60,822,2492,0.0578456435428222
61,1229,882,0.01759443942719855
62,358,2291,0.011116836517990624
63,104,1194,0.013712365772919068
64,844,1839,0.34554963285510637
65,1686,1472,0.0211500285568586
66,256,2213,0.025234536283694986
67,1168,2866,0.036143122257515384
68,1859,557,0.09810620076436413
69,171,1519,0.035047644498465785
70,1244,1698,0.012013299037357088
71,538,26,0.016152411945950004
72,1440,772,0.03975389622388806
73,317,2211,0.013188795917307608
74,1573,3886,0.02974600486258201
75,1442,1280,0.011150816693926561
76,1507,999,0.012045470474652827
77,1038,2700,0.01335336834768864
78,1182,3205,0.016170933668246134
79,911,1105,0.021422608046663395
